customer_id,order_date,order_time,sku,item_id,item_quantity,item_price,item_disc_bins_null,item_disc_bins_sub_twenty,item_disc_bins_sub_forty,item_disc_bins_sub_sixty,item_disc_bins_sub_eighty,item_disc_bins_sub_hundred
1043,2022-04-19,11:26:40,BBW-WINE-831,La Palazzetta Brunello di Montalcino DOCG 2015,1,95.0,1,0,0,0,0,0
1043,2022-04-19,11:26:40,,Flor de Moria,1,78.0,1,0,0,0,0,0
1043,2022-04-19,11:26:40,BBW-WINE-361,Orin Swift Cellars Papillon 2018,1,149.0,1,0,0,0,0,0
1044,2022-03-31,20:21:09,BBW-WINE-346,Lolea N°1 Red Sangria,1,26.0,1,0,0,0,0,0
1045,2022-11-08,17:33:14,,Lethbridge Pinot Noir 2020,3,66.0,1,0,0,0,0,0
1045,2022-11-08,17:33:14,BBW-WINE-683,Jansz Premium Cuvée NV,3,58.0,1,0,0,0,0,0
1046,2022-01-22,02:07:46,,Tenuta San Guido Sassicaia 2017,2,325.0,1,0,0,0,0,0
1046,2022-01-22,02:07:46,,"Sartori Amarone della Valpolicella Classico ""Corte Bra"" DOCG 2012",1,140.0,1,0,0,0,0,0
1046,2022-01-22,02:07:46,,"Ascheri Barolo ""Blue Label"" DOCG 2016",2,98.0,1,0,0,0,0,0
1047,2023-06-10,14:32:52,,"Wine Ambassador Series: Spier Winery, Stellenbosch, South Africa - 1530 - 1630",2,29.0,1,0,0,0,0,0
1048,2022-10-02,11:46:50,,Wine Ambassador Series: Croatia - 1700 - 1800,1,38.0,1,0,0,0,0,0
1049,2022-01-22,02:09:00,,B.IO bpuntoio Primitivo Puglia IGP (Organic) 2018,1,43.2,1,0,0,0,0,0
1050,2022-08-25,11:27:25,BBW-WINE-397,Marchesi di Barolo Gavi di Gavi DOCG 2018,1,64.0,0,1,0,0,0,0
1050,2022-08-25,11:27:25,BBW-WINE-324,Jean-Max Roger Cuvée Marnes et Caillottes Sancerre 2020,1,69.0,1,0,0,0,0,0
1050,2022-08-25,11:27:25,BBW-WINE-195,Torbreck Woodcutter’s Shiraz 2020,1,64.0,1,0,0,0,0,0
1050,2022-08-25,11:27:25,,Vinden Wines Basket Press Shiraz 2021,1,62.0,1,0,0,0,0,0
1050,2022-08-25,11:27:25,,Malbec de Purcari 2019,1,60.0,1,0,0,0,0,0
1050,2022-08-25,11:27:25,BBW-WINE-505,Luca Old Vine Malbec 2017,1,70.0,1,0,0,0,0,0
1050,2022-08-25,11:27:25,BBW-WINE-189,Millaman Limited Reserve Barrel Aged Malbec 2019,1,51.0,1,0,0,0,0,0
1050,2022-08-25,11:27:25,,Bellingham Bernard Basket Press Syrah 2018,1,71.0,1,0,0,0,0,0
1051,2023-03-26,23:33:43,,Il Canovino Amarone della Valpolicella DOCG 2015,1,112.0,1,0,0,0,0,0
1052,2022-07-09,12:28:58,,KEENWAYBREAD X BOUNDBYWINE - THE CLASSIC WAY,1,61.0,1,0,0,0,0,0
1052,2022-07-09,12:28:58,,KEENWAYBREAD X BOUNDBYWINE - THE BOUNDBYWINE WAY,1,89.0,1,0,0,0,0,0
1053,2023-04-08,22:15:46,,Hofkellerei des Fürsten von Liechtenstein Ried Karlsberg Grüner Veltliner 2019,1,68.0,1,0,0,0,0,0
1054,2023-04-08,22:12:50,,Castello Romitorio Brunello di Montalcino 2018,1,88.0,1,0,0,0,0,0
1055,2023-03-19,15:42:24,BBW-WINE-728,Momento Mori Fistful Of Flowers 2021,1,69.0,1,0,0,0,0,0
1055,2023-03-19,15:42:24,,Wildman Piggy Pop Pét-Nat 2021,1,69.0,1,0,0,0,0,0
1055,2023-03-19,15:42:24,BBW-WINE-436,"La Kiuva ""Rouge de Vallee"" Valle d'Aosta 2021",1,54.0,1,0,0,0,0,0
1055,2023-03-19,15:42:24,,Chizay Chersegi 2021,1,52.0,1,0,0,0,0,0
1055,2023-03-19,15:42:24,,Cosmic Vinyaters Desti 2021,1,62.0,1,0,0,0,0,0
1055,2023-03-19,15:42:24,,Cantina Giardino Fra Falanghina 2021,1,74.0,1,0,0,0,0,0
1055,2023-03-19,15:42:24,,Akemi Viura 2019,1,48.0,1,0,0,0,0,0
1056,2023-07-15,18:48:09,,Le Blue Demin Mediterraneen Gin,1,134.0,0,1,0,0,0,0
1056,2023-07-15,18:48:09,,The Foreign Affair Winery Sauvignon Blanc (Small Lot Collection) 2019,1,48.0,1,0,0,0,0,0
1057,2023-06-20,15:53:19,,Vina Muriel Tinto Gran Reserva Garnacha 2011,3,57.0,1,0,0,0,0,0
1057,2023-06-20,15:53:19,,Akemi Tinto 2019,1,52.0,1,0,0,0,0,0
1057,2023-06-20,15:53:19,BBW-WINE-237,Casarena Areyna Torrontés 2020,1,50.0,1,0,0,0,0,0
1057,2023-06-20,15:53:19,BBW-WINE-056,Schuchmann Mukuzani 2019,1,37.0,1,0,0,0,0,0
1058,2022-01-22,01:59:45,,Cesari Mara Valpolicella Superiore Ripasso DOC 2017,1,39.36,1,0,0,0,0,0
1058,2022-01-22,01:59:45,,Bodegas Borsao Tinto Selección Garnacha 2018,1,36.08,1,0,0,0,0,0
1058,2022-01-22,01:59:45,,Antoine Sunier Regnie 2018,1,45.92,1,0,0,0,0,0
1058,2022-01-22,01:59:45,,Donnafugata Sedàra Sicilia DOC 2017,1,41.0,1,0,0,0,0,0
1058,2022-01-22,01:59:45,,As Noir as the Nuit,1,154.16,1,0,0,0,0,0
1058,2022-01-22,01:59:45,,Maycas del Limari Sumaq Pinot Noir 2017,2,29.52,1,0,0,0,0,0
1058,2022-01-22,01:59:45,,"Sartori Rosso delle Venezie ""L'Appassione"" IGT 2017",1,32.8,1,0,0,0,0,0
1059,2022-01-22,01:03:20,,2018 Clos de la Roilette Fleurie Tradition,1,42.5,1,0,0,0,0,0
1059,2022-01-22,01:03:20,,Marc Delienne Fleurie “Maurice” 2018,1,44.2,1,0,0,0,0,0
1059,2022-01-22,01:03:20,,Westcott Vineyards Estate Pinot Noir 2016,1,46.75,1,0,0,0,0,0
1059,2022-01-22,01:03:20,,Bodega Chacra Barda Pinot Noir 2018,1,66.3,1,0,0,0,0,0
1060,2022-01-22,00:54:25,,Cesari Mara Valpolicella Superiore Ripasso DOC 2017,1,48.0,1,0,0,0,0,0
1060,2022-01-22,00:54:25,,Westcott Vineyards Estate Pinot Noir 2016,1,55.0,1,0,0,0,0,0
1060,2022-01-22,00:54:25,,St John's The Resilient Barossa Valley Grenache 2017,1,49.0,1,0,0,0,0,0
1060,2022-01-22,00:54:25,,Adega do Demo Bitoku 2018,1,52.0,1,0,0,0,0,0
1060,2022-01-22,00:54:25,,Bodegas Borsao Tinto Selección Garnacha 2017,1,42.0,1,0,0,0,0,0
1061,2023-04-01,19:38:23,BBW-WINE-365,Orin Swift Cellars Palermo Cabernet Sauvignon 2018,2,122.0,1,0,0,0,0,0
1062,2022-12-19,15:12:12,BBW-WINE-364,Orin Swift Cellars Machete 2018,3,128.0,1,0,0,0,0,0
1062,2022-12-19,15:12:12,BBW-WINE-365,Orin Swift Cellars Palermo Cabernet Sauvignon 2018,1,128.0,1,0,0,0,0,0
1062,2022-12-19,15:12:12,BBW-WINE-931,Bollinger Special Cuvee Brut Champagne NV,2,98.0,1,0,0,0,0,0
1063,2022-10-28,17:09:44,BBW-WINE-574,Bodegas El Nido Clío 2019,2,114.0,1,0,0,0,0,0
1063,2022-10-28,17:09:44,BBW-WINE-333,VIK La Piu Belle 2019,2,102.0,1,0,0,0,0,0
1063,2022-10-28,17:09:44,BBW-WINE-334,VIK Milla-Cala Millahue 2018,1,68.0,1,0,0,0,0,0
1063,2022-10-28,17:09:44,BBW-WINE-351,Bodega Garzon S.V Tannat 2018,1,59.0,1,0,0,0,0,0
1063,2022-10-28,17:09:44,BBW-WINE-353,Bodega Garzon Tannat-Reserva 2020,1,49.0,1,0,0,0,0,0
1063,2022-10-28,17:09:44,BBW-WINE-364,Orin Swift Cellars Machete 2018,1,128.0,1,0,0,0,0,0
1063,2022-10-28,17:09:44,BBW-WINE-045,Cakebread Cellars Two Creeks Pinot Noir 2018,2,112.0,1,0,0,0,0,0
1063,2022-10-28,17:09:44,BBW-WINE-090,Lapostolle Apalta 2018,1,49.0,1,0,0,0,0,0
1064,2022-08-13,12:09:26,BBW-WINE-365,Orin Swift Palermo Cabernet Sauvignon 2018,1,128.0,1,0,0,0,0,0
1064,2022-08-13,12:09:26,BBW-WINE-361,Orin Swift Cellars Papillon 2018,1,161.0,1,0,0,0,0,0
1064,2022-08-13,12:09:26,BBW-WINE-364,Orin Swift Cellars Machete 2018,1,128.0,1,0,0,0,0,0
1064,2022-08-13,12:09:26,BBW-WINE-362,Orin Swift Cellars 8 Years In The Desert 2019,1,128.0,1,0,0,0,0,0
1064,2022-08-13,12:09:26,BBW-WINE-175,Bodegas Matsu El Viejo 2019,1,88.0,1,0,0,0,0,0
1064,2022-08-13,12:09:26,BBW-WINE-292,Bodegas Matsu El Recio 2019,1,58.0,1,0,0,0,0,0
1065,2022-06-27,18:36:18,,Wine Ambassador Series: Cantine Bertani - 1530 - 1630,1,38.0,1,0,0,0,0,0
1066,2023-04-12,18:45:22,BBW-WINE-779,Chacra Trienta y Dos 32 Pinot Noir 2020,2,220.0,1,0,0,0,0,0
1066,2023-04-12,18:45:22,,Oxer Tartalo 2019,1,268.0,1,0,0,0,0,0
1066,2023-04-12,18:45:22,,Arcane Flamboyance,1,170.0,1,0,0,0,0,0
1067,2023-02-26,15:14:08,BBW-WINE-747,Casa Rojo Alexander VS The Ham Factory 2018,1,115.0,1,0,0,0,0,0
1067,2023-02-26,15:14:08,,Oxer Suzzane DO Rioja 2019,1,106.0,1,0,0,0,0,0
1067,2023-02-26,15:14:08,,Oxer Kuusu 2020,1,198.0,1,0,0,0,0,0
1067,2023-02-26,15:14:08,BBW-WINE-779,Chacra Trienta y Dos 32 Pinot Noir 2020,1,219.0,1,0,0,0,0,0
1067,2023-02-26,15:14:08,,Petit Vega 28 Meses En Barrica 2019,1,96.0,1,0,0,0,0,0
1067,2023-02-26,15:14:08,,Proyecto Garnachas La Fosca Del Priorat 2018,1,55.0,1,0,0,0,0,0
1067,2023-02-26,15:14:08,BBW-WINE-539,Spier 21 Gables Pinotage 2018,1,78.0,1,0,0,0,0,0
1067,2023-02-26,15:14:08,BBW-WINE-616,Spioenkop Pinotage 2018,1,86.0,0,1,0,0,0,0
1068,2023-02-14,21:35:00,,Bellingham Bernard Series Basket Press Syrah 2018,1,71.0,1,0,0,0,0,0
1068,2023-02-14,21:35:00,,Leeu Passant Stellenbosch Cabernet Sauvignon 2019,1,78.0,1,0,0,0,0,0
1068,2023-02-14,21:35:00,,Oxer Suzzane DO Rioja 2019,1,106.0,1,0,0,0,0,0
1068,2023-02-14,21:35:00,BBW-WINE-779,Chacra Trienta y Dos 32 Pinot Noir 2020,1,219.0,1,0,0,0,0,0
1068,2023-02-14,21:35:00,,Oxer Kalamity 2017,1,232.0,1,0,0,0,0,0
1068,2023-02-14,21:35:00,,Puchang Clovine Sweet Beichun 2014,1,58.0,1,0,0,0,0,0
1069,2022-08-06,14:53:49,,Vin Pop Château Surain Popcorn 2018,1,44.0,1,0,0,0,0,0
1070,2022-10-06,18:55:50,BBW-WINE-231,Gramona Gessamí 2020,2,57.0,1,0,0,0,0,0
1070,2022-10-06,18:55:50,BBW-WINE-233,Gramona Vi de Glass Gewürztraminer Crianza 2018,2,66.0,1,0,0,0,0,0
1071,2023-06-20,13:26:38,BBW-WINE-585,Tempos Vega Sicilia Tokaj-Oremus Mandolás 2019,12,60.0,1,0,0,0,0,0
1072,2022-09-09,21:01:05,BBW-WINE-845,Agricola Punica Montessu Isola dei Nuraghi IGT 2018,1,64.0,1,0,0,0,0,0
1072,2022-09-09,21:01:05,,Chateau Morillon,1,59.0,1,0,0,0,0,0
1073,2022-09-09,19:10:11,BBW-WINE-509,Chateau Pichon Longueville Comtesse de lalande Reserve Pauillac 2017,1,129.0,1,0,0,0,0,0
1073,2022-09-09,19:10:11,,Abbadia Ardenga Brunello di Montalcino DOCG 2017,1,91.0,1,0,0,0,0,0
1074,2022-05-10,23:22:46,,Wine Ambassador Series: BROC - 1530 - 1630,2,38.0,1,0,0,0,0,0
1075,2022-01-22,03:28:14,,B.IO bpuntoio Primitivo Puglia IGP (Organic) 2018,2,48.0,1,0,0,0,0,0
1076,2022-11-18,20:20:19,,Ice vidal,1,40.0,1,0,0,0,0,0
1076,2022-11-18,20:20:19,,Westcott PN,1,62.0,1,0,0,0,0,0
1076,2022-11-18,20:20:19,,Cab franc ice wine,2,48.0,1,0,0,0,0,0
1077,2022-12-08,21:31:50,BBW-WINE-273,Villa Sparina Barbera del Monferrato DOCG 2020,1,45.0,1,0,0,0,0,0
1077,2022-12-08,21:31:50,,Champagne Gamet Rive Droite Brut NV,1,70.0,1,0,0,0,0,0
1078,2022-12-31,12:27:35,BBW-WINE-655,Bargylus Grand Vin de Syrie Rouge 2013,1,88.0,1,0,0,0,0,0
1079,2022-01-22,05:47:33,,Bodegas Ateca Atteca 2017,2,54.0,1,0,0,0,0,0
1080,2023-05-26,22:14:15,,Ezimit Merlot & Cabernet Sauvignon 2018,1,43.0,1,0,0,0,0,0
1080,2023-05-26,22:14:15,,Budureasca Premium Feteasca Neagra 2018,1,52.0,1,0,0,0,0,0
1081,2023-05-20,14:58:10,,Ezimit Merlot & Cabernet Sauvignon 2018,1,43.0,1,0,0,0,0,0
1081,2023-05-20,14:58:10,BBW-WINE-1013,Ciù Ciù Rosso Piceno Bacchus DOC 2021,1,42.0,1,0,0,0,0,0
1081,2023-05-20,14:58:10,,Il Canovino Terra Mia Rosso Veronese IGT 2019,1,45.0,1,0,0,0,0,0
1081,2023-05-20,14:58:10,BBW-WINE-085,Château Marsyas Rouge 2014,1,69.0,1,0,0,0,0,0
1082,2023-04-11,18:26:16,,McHenry & Hohnen BDX 2017,1,76.0,1,0,0,0,0,0
1082,2023-04-11,18:26:16,,Corte Moschina Colle Alto Cabernet 2019,1,54.0,1,0,0,0,0,0
1083,2023-03-30,22:21:06,,Bura-Mrgudić Basina Tribidrag (Zinfandel) 2019,1,69.0,1,0,0,0,0,0
1083,2023-03-30,22:21:06,,Purcari Freedom Blend 2020,1,69.0,1,0,0,0,0,0
1083,2023-03-30,22:21:06,BBW-WINE-539,Spier 21 Gables Pinotage 2018,1,78.0,0,1,0,0,0,0
1083,2023-03-30,22:21:06,,Aphros Vinhão 2018,1,66.0,0,1,0,0,0,0
1084,2022-01-22,02:39:59,,Fossa Chocolate Lychee Rose Dark Milk,2,12.0,1,0,0,0,0,0
1084,2022-01-22,02:39:59,,Fossa Chocolate Salted Egg Cereal Blond Chocolate,2,12.0,1,0,0,0,0,0
1084,2022-01-22,02:39:59,,Fossa Chocolate Duck Shit Dancong Tea,1,12.0,1,0,0,0,0,0
1085,2022-02-15,23:15:38,,VIK La Piu Belle 2017,2,102.0,1,0,0,0,0,0
1086,2022-01-22,03:00:33,,B.IO bpuntoio Primitivo Puglia IGP (Organic) 2018,1,48.0,1,0,0,0,0,0
1086,2022-01-22,03:00:33,,Fossa Chocolate Honey Orchid Dancong Hongcha,1,12.0,1,0,0,0,0,0
1087,2023-01-05,13:52:00,BBW-WINE-756,De Toren Delicate N.V,1,52.0,1,0,0,0,0,0
1087,2023-01-05,13:52:00,BBW-WINE-938,Marc Delienne Fleurie “Maurice” 2018,1,56.0,1,0,0,0,0,0
1087,2023-01-05,13:52:00,,Miguel Torres La Causa Pais 2021,1,41.0,1,0,0,0,0,0
1088,2022-09-02,16:47:18,BBW-WINE-359,Baia's Wine Otskhanuri Sapere Red Dry 2020,1,62.0,1,0,0,0,0,0
1089,2022-07-29,15:22:54,,Tikves Bela Voda 2017,1,79.0,1,0,0,0,0,0
1090,2022-04-11,22:08:08,BBW-WINE-923,Montigoli Amarone Della Valpolicella DOCG Classico 2017,1,82.0,1,0,0,0,0,0
1090,2022-04-11,22:08:08,,Judith Beck Ink 2020,1,65.0,1,0,0,0,0,0
1091,2023-02-25,18:39:28,,Chizay Blaufrankish 2020,1,52.0,0,1,0,0,0,0
1091,2023-02-25,18:39:28,,Cizay pinot,1,54.0,1,0,0,0,0,0
1092,2023-01-28,18:40:09,,Wine Ambassador Series: Discover Ukraine - 1700 - 1800,2,20.0,1,0,0,0,0,0
1093,2022-06-28,11:29:13,BBW-WINE-414,Virginia Dare Pinot Noir 2018,2,50.0,1,0,0,0,0,0
1094,2022-01-22,06:13:21,,Virginia Dare Pinot Noir 2016,1,49.0,1,0,0,0,0,0
1094,2022-01-22,06:13:21,,Agricola Punica Montessu Isola dei Nuraghi IGT 2018,1,61.0,1,0,0,0,0,0
1095,2022-01-22,05:09:23,,"Faiveley Bourgogne Pinot Noir - 750 ML, 2019",3,45.0,1,0,0,0,0,0
1095,2022-01-22,05:09:23,,Virginia Dare Pinot Noir 2016,1,49.0,1,0,0,0,0,0
1096,2022-12-30,13:49:40,,Saicho Sparkling Tea - Jasmine / 24 Pack (24x 200ML),1,249.0,1,0,0,0,0,0
1097,2022-08-21,16:35:29,BBW-WINE-267,L.A.S. Vino CBDB 2020,1,77.0,1,0,0,0,0,0
1098,2022-04-01,00:14:00,BBW-WINE-612,Pure The Winery Sparkling Rose,1,39.9,1,0,0,0,0,0
1099,2022-03-31,21:15:43,BBW-WINE-728,Momento Mori Fistful Of Flowers 2021,2,68.0,1,0,0,0,0,0
1100,2023-04-07,18:00:48,BBW-WINE-1000,Donnafugata Anthilia Sicilia DOC 2020,1,45.0,1,0,0,0,0,0
1100,2023-04-07,18:00:48,,Genius Y Locus Branco 2018,1,68.0,1,0,0,0,0,0
1100,2023-04-07,18:00:48,,Donnafugata Ben Rye Passito 2020 - 750ml,1,134.0,1,0,0,0,0,0
1101,2022-06-06,17:04:12,,Bachelet-Monnot Maranges 1er La Fussiere Rouge 2019,1,79.0,1,0,0,0,0,0
1101,2022-06-06,17:04:12,BBW-WINE-199,Champagne Bollinger B13 - Single Bottle / w/o Gift Box,1,186.0,1,0,0,0,0,0
1101,2022-06-06,17:04:12,BBW-WINE-493,Movia Rebula 2020,1,63.0,1,0,0,0,0,0
1101,2022-06-06,17:04:12,BBW-WINE-234,Gramona III Lustros Brut Nature Gran Reserva 2013,1,110.0,1,0,0,0,0,0
1102,2022-03-27,13:01:33,BBW-WINE-359,Baia's Wine Otskhanuri Sapere Red Dry 2020,1,62.0,1,0,0,0,0,0
1103,2022-08-25,09:20:33,,BEER FEST! - THE CLASSIC WAY,1,15.9,1,0,0,0,0,0
1104,2022-01-22,05:20:57,,Ruggeri Valdobbiadene Prosecco Superiore Extra Dry Giall' Oro DOCG NV,1,38.0,1,0,0,0,0,0
1104,2022-01-22,05:20:57,,B.IO bpuntoio Primitivo Puglia IGP (Organic) 2019,1,43.0,1,0,0,0,0,0
1104,2022-01-22,05:20:57,,Zenato Lugana DOC San Benedetto 2020,1,41.0,1,0,0,0,0,0
1105,2022-03-19,09:31:24,BBW-WINE-356,Baia's Wine Tsitska Dry White 2020,1,62.0,1,0,0,0,0,0
1105,2022-03-19,09:31:24,BBW-WINE-358,Baia's Wine Krakhuna White 2020,1,58.0,1,0,0,0,0,0
1105,2022-03-19,09:31:24,BBW-WINE-049,Artevani Qisi Qvevri 2018,1,65.0,1,0,0,0,0,0
1105,2022-03-19,09:31:24,BBW-WINE-728,Momento Mori Fistful Of Flowers 2021,1,68.0,1,0,0,0,0,0
1105,2022-03-19,09:31:24,BBW-WINE-191,Momento Mori Nosiola 2019,1,86.0,1,0,0,0,0,0
1105,2022-03-19,09:31:24,BBW-WINE-190,Momento Mori Bianco 2019,1,81.0,1,0,0,0,0,0
1106,2023-07-24,11:46:42,BBW-WINE-004,Louis Tête Coteaux du Lyonnais Antique Bellum Rouge 2018,1,38.0,1,0,0,0,0,0
1106,2023-07-24,11:46:42,,Colin Bourisset Louis Bourisset Les Pierres Dorues 2018,1,40.0,1,0,0,0,0,0
1106,2023-07-24,11:46:42,,Château Beau-Site Saint-Estephe Cru Bourgeois 2016,1,81.0,1,0,0,0,0,0
1107,2023-03-31,19:48:49,BBW-WINE-347,De Toren Fusion V 2018,1,106.0,1,0,0,0,0,0
1107,2023-03-31,19:48:49,BBW-WINE-368,De Toren Z 2016,1,92.0,1,0,0,0,0,0
1108,2023-03-29,14:50:14,BBW-WINE-550,José Pariente Verdejo 2021,1,55.0,1,0,0,0,0,0
1108,2023-03-29,14:50:14,BBW-WINE-554,Bodega Mustiguillo Finca Terrerazo 2018,1,87.0,1,0,0,0,0,0
1108,2023-03-29,14:50:14,,Chizay Furmint 2019,1,52.0,1,0,0,0,0,0
1108,2023-03-29,14:50:14,,Bodegas Emilio Moro El Zarzal 2019,1,58.0,1,0,0,0,0,0
1108,2023-03-29,14:50:14,BBW-WINE-053,Abrau-Durso Blanc de Blancs Brut d’Or 2018,1,73.0,1,0,0,0,0,0
1108,2023-03-29,14:50:14,,Passopisciaro Passorosso 2018,1,65.0,1,0,0,0,0,0
1108,2023-03-29,14:50:14,,Hofkellerei des Fürsten von Liechtenstein Profundo Zweigelt 2017,1,75.0,1,0,0,0,0,0
1108,2023-03-29,14:50:14,,Hofkellerei des Fursten von Liechtenstein Anberola Merlot 2017,1,75.0,1,0,0,0,0,0
1108,2023-03-29,14:50:14,BBW-WINE-933,Rosewood Estate Winery Riesling AF 2017,1,48.0,1,0,0,0,0,0
1108,2023-03-29,14:50:14,BBW-WINE-946,Tawse Winery Limestone Sparkling Riesling 2017,1,53.0,1,0,0,0,0,0
1108,2023-03-29,14:50:14,BBW-WINE-480,Puchang Rkatsiteli 2019,1,81.0,1,0,0,0,0,0
1109,2022-10-22,07:40:30,,Budureasca Premium Tamaioasa Romaneasca 2020,9,52.0,1,0,0,0,0,0
1110,2023-02-25,18:33:05,,Chizay Furmint 2019,1,52.0,1,0,0,0,0,0
1110,2023-02-25,18:33:05,,Chizay Sekt Traminer 2021,1,50.0,1,0,0,0,0,0
1111,2023-02-02,18:57:34,,Wine Ambassador Series: Discover Ukraine - 1700 - 1800,2,20.0,1,0,0,0,0,0
1112,2023-05-28,17:44:00,,Tikves Alexandria Cuvée Rosé 2019,1,40.0,1,0,0,0,0,0
1112,2023-05-28,17:44:00,,Spier Signature Chardonnay Pinot Noir Rosé 2022,1,37.0,1,0,0,0,0,0
1112,2023-05-28,17:44:00,BBW-WINE-082,Freixenet Pinot Grigio Garda DOC 2021,1,37.0,1,0,0,0,0,0
1112,2023-05-28,17:44:00,BBW-WINE-129,Tussock Jumper Riesling 2020,1,31.0,1,0,0,0,0,0
1113,2023-07-05,19:35:50,,Susana Esteban Cabriolet Touriga Nacional 2018,1,76.0,0,0,0,0,0,1
1113,2023-07-05,19:35:50,,Tornatore Etna Rosso Contrada Pietrarizzo 2019,1,72.0,0,0,0,0,0,1
1114,2022-01-22,04:04:11,,Bargylus Grand Vin de Syrie Rouge 2013,1,88.0,1,0,0,0,0,0
1115,2022-01-22,04:01:38,,Bargylus Grand Vin de Syrie Rouge 2013,2,88.0,1,0,0,0,0,0
1115,2022-01-22,04:01:38,,Terrunyo Sauvignon Blanc 2018,1,45.0,1,0,0,0,0,0
1115,2022-01-22,04:01:38,,Pago Florentino 2016,1,52.0,1,0,0,0,0,0
1115,2022-01-22,04:01:38,,"Chaffey Bros ""Super Barossa"" Shiraz-Cabernet Sauvignon 2017",1,56.0,1,0,0,0,0,0
1116,2023-07-29,12:19:01,,Dürer-Weg Lagrein Sudtirol DOC Alto Aldige 2020,1,54.0,1,0,0,0,0,0
1116,2023-07-29,12:19:01,,Sella & Mosca Cannonau di Sardegna Riserva DOC 2019,1,55.0,1,0,0,0,0,0
1116,2023-07-29,12:19:01,,Bodega Ontañón Akemi Tinto 2019,1,52.0,1,0,0,0,0,0
1116,2023-07-29,12:19:01,,Tenuta 2Castelli Bruno Rosso 2020,1,48.0,1,0,0,0,0,0
1116,2023-07-29,12:19:01,BBW-WINE-521,Catena Zapata Chardonnay 2020,1,54.0,0,1,0,0,0,0
1116,2023-07-29,12:19:01,BBW-WINE-413,Giusti Pinot Grigio DOC Venezie Longheri 2020,1,45.0,0,1,0,0,0,0
1117,2023-02-02,15:55:47,,Wine Ambassador Series: Discover Austria - 1530 - 1630,1,28.0,1,0,0,0,0,0
1118,2023-01-20,13:51:34,,Wine Ambassador Series: Discover Austria - 1530 - 1630,4,28.0,1,0,0,0,0,0
1119,2023-01-14,13:20:03,BBW-WINE-090,Lapostolle Apalta 2018,1,50.0,1,0,0,0,0,0
1119,2023-01-14,13:20:03,,Tikves Temjanika Special Selection 2020,1,39.0,1,0,0,0,0,0
1119,2023-01-14,13:20:03,,Hofkellerei des Fursten von Liechtenstein Herrnbaumgarten 2020,1,62.0,1,0,0,0,0,0
1119,2023-01-14,13:20:03,,Chizay Blaufrankish 2020,1,52.0,1,0,0,0,0,0
1120,2022-09-08,21:39:15,,Wine Ambassador Series: FRENCH THAT DON'T BREAK THE BANK - 1530 - 1630,2,38.0,1,0,0,0,0,0
1121,2022-06-02,22:46:36,,Wine Ambassador Series: Portugal - 1700 - 1800,2,39.0,1,0,0,0,0,0
1122,2023-07-25,12:31:07,,Asmara - Asamara 6,2,7.2,1,0,0,0,0,0
1123,2023-07-19,09:04:36,BBW-WINE-531,Spier Signature Chenin Blanc 2022,5,37.0,1,0,0,0,0,0
1124,2022-01-22,06:57:25,,Pure The Winery Sparkling White,1,39.9,1,0,0,0,0,0
1124,2022-01-22,06:57:25,,Pure The Winery Sparkling Rose,1,39.9,1,0,0,0,0,0
1124,2022-01-22,06:57:25,,Pure The Winery White Wine,1,39.9,1,0,0,0,0,0
1125,2023-07-17,12:01:14,,Cellar Door Collection: Adventure Edition Jacket Boy,2,80.0,1,0,0,0,0,0
1125,2023-07-17,12:01:14,,Aurora PN,1,42.0,1,0,0,0,0,0
1125,2023-07-17,12:01:14,,Aurora Cuvee,1,55.0,1,0,0,0,0,0
1126,2023-07-15,12:14:01,,Lindquist Viognier Edna Valley 2020,1,71.0,0,1,0,0,0,0
1126,2023-07-15,12:14:01,BBW-WINE-254,Astrolabe Marlborough Sauvignon Blanc 2022,1,56.0,1,0,0,0,0,0
1127,2023-06-30,18:46:42,,Zibbo Nat,1,56.0,1,0,0,0,0,0
1127,2023-06-30,18:46:42,BBW-WINE-743,Casa Rojo The Orange Republic 2015 (Magnum 1.5L),1,179.0,1,0,0,0,0,0
1127,2023-06-30,18:46:42,,Domaine Rouchier Puat VdF 2019,1,84.0,1,0,0,0,0,0
1127,2023-06-30,18:46:42,,Weingut Pittnauer Perfect Day Orange 2021,1,59.0,1,0,0,0,0,0
1127,2023-06-30,18:46:42,,Blankbottle Master of None 2021,1,61.0,1,0,0,0,0,0
1127,2023-06-30,18:46:42,,Colin Bourisset Louis Bourisset Les Pierres Dorues 2018,1,36.0,1,0,0,0,0,0
1127,2023-06-30,18:46:42,,Guy Pinard Et Fils Raisi-Bulle Bio NV,1,32.0,1,0,0,0,0,0
1127,2023-06-30,18:46:42,,Aurora Rose,1,42.0,1,0,0,0,0,0
1128,2023-06-22,20:32:45,,Crios Torrontés 2022,1,46.0,1,0,0,0,0,0
1129,2023-05-29,23:21:27,,Artuke Finca de los Locos 2019,1,59.0,1,0,0,0,0,0
1129,2023-05-29,23:21:27,,Quinta da Raza Gouveio 2021,1,56.0,1,0,0,0,0,0
1129,2023-05-29,23:21:27,,Aphros Phaunus Amphora Vinhao Red 2017,1,89.0,1,0,0,0,0,0
1129,2023-05-29,23:21:27,,Borgogno No Name Langhe Nebbiolo DOC 2019,1,99.0,1,0,0,0,0,0
1129,2023-05-29,23:21:27,,Catherine Marshall Pinot Noir on Clay Soils 2020,1,69.0,1,0,0,0,0,0
